id,date,store_nbr,family,sales,onpromotion
260696,2013-05-27,23.0,PREPARED FOODS,31.0,0.0
260729,2013-05-27,24.0,PREPARED FOODS,145.09601,0.0
260762,2013-05-27,25.0,PREPARED FOODS,41.454002,0.0
260795,2013-05-27,26.0,PREPARED FOODS,13.0,0.0
260828,2013-05-27,27.0,PREPARED FOODS,79.892,0.0
260861,2013-05-27,28.0,PREPARED FOODS,40.0,0.0
260894,2013-05-27,29.0,PREPARED FOODS,0.0,0.0
260927,2013-05-27,3.0,PREPARED FOODS,332.13202,0.0
260960,2013-05-27,30.0,PREPARED FOODS,10.0,0.0
260993,2013-05-27,31.0,PREPARED FOODS,64.0,0.0
261026,2013-05-27,32.0,PREPARED FOODS,12.0,0.0
261059,2013-05-27,33.0,PREPARED FOODS,34.0,0.0
261092,2013-05-27,34.0,PREPARED FOODS,34.0,0.0
261125,2013-05-27,35.0,PREPARED FOODS,0.0,0.0
261158,2013-05-27,36.0,PREPARED FOODS,52.623,0.0
261191,2013-05-27,37.0,PREPARED FOODS,98.257,0.0
261224,2013-05-27,38.0,PREPARED FOODS,117.0,0.0
261257,2013-05-27,39.0,PREPARED FOODS,21.0,0.0
261290,2013-05-27,4.0,PREPARED FOODS,49.146,0.0
261323,2013-05-27,40.0,PREPARED FOODS,38.0,0.0
261356,2013-05-27,41.0,PREPARED FOODS,34.0,0.0
261389,2013-05-27,42.0,PREPARED FOODS,0.0,0.0
261422,2013-05-27,43.0,PREPARED FOODS,62.0,0.0
261455,2013-05-27,44.0,PREPARED FOODS,383.20898,0.0
261488,2013-05-27,45.0,PREPARED FOODS,237.89,0.0
261521,2013-05-27,46.0,PREPARED FOODS,124.688,0.0
261554,2013-05-27,47.0,PREPARED FOODS,180.759,0.0
261587,2013-05-27,48.0,PREPARED FOODS,69.589005,0.0
261620,2013-05-27,49.0,PREPARED FOODS,189.925,0.0
261653,2013-05-27,5.0,PREPARED FOODS,99.0,0.0
261686,2013-05-27,50.0,PREPARED FOODS,144.95,0.0
261719,2013-05-27,51.0,PREPARED FOODS,209.993,0.0
261752,2013-05-27,52.0,PREPARED FOODS,0.0,0.0
261785,2013-05-27,53.0,PREPARED FOODS,0.0,0.0
261818,2013-05-27,54.0,PREPARED FOODS,17.0,0.0
261851,2013-05-27,6.0,PREPARED FOODS,108.765,0.0
261884,2013-05-27,7.0,PREPARED FOODS,315.301,0.0
261917,2013-05-27,8.0,PREPARED FOODS,186.536,0.0
261950,2013-05-27,9.0,PREPARED FOODS,55.0,0.0
261983,2013-05-28,1.0,PREPARED FOODS,63.0,0.0
262016,2013-05-28,10.0,PREPARED FOODS,14.0,0.0
262049,2013-05-28,11.0,PREPARED FOODS,23.0,0.0
262082,2013-05-28,12.0,PREPARED FOODS,17.0,0.0
262115,2013-05-28,13.0,PREPARED FOODS,15.0,0.0
262148,2013-05-28,14.0,PREPARED FOODS,22.0,0.0
262181,2013-05-28,15.0,PREPARED FOODS,18.0,0.0
262214,2013-05-28,16.0,PREPARED FOODS,62.0,0.0
262247,2013-05-28,17.0,PREPARED FOODS,43.0,0.0
262280,2013-05-28,18.0,PREPARED FOODS,65.0,0.0
262313,2013-05-28,19.0,PREPARED FOODS,38.0,0.0
262346,2013-05-28,2.0,PREPARED FOODS,73.541,0.0
262379,2013-05-28,20.0,PREPARED FOODS,0.0,0.0
262412,2013-05-28,21.0,PREPARED FOODS,0.0,0.0
262445,2013-05-28,22.0,PREPARED FOODS,0.0,0.0
262478,2013-05-28,23.0,PREPARED FOODS,23.0,0.0
262511,2013-05-28,24.0,PREPARED FOODS,117.747,0.0
262544,2013-05-28,25.0,PREPARED FOODS,18.0,0.0
262577,2013-05-28,26.0,PREPARED FOODS,13.0,0.0
262610,2013-05-28,27.0,PREPARED FOODS,70.666,0.0
262643,2013-05-28,28.0,PREPARED FOODS,30.0,0.0
262676,2013-05-28,29.0,PREPARED FOODS,0.0,0.0
262709,2013-05-28,3.0,PREPARED FOODS,291.286,0.0
262742,2013-05-28,30.0,PREPARED FOODS,16.0,0.0
262775,2013-05-28,31.0,PREPARED FOODS,49.0,0.0
262808,2013-05-28,32.0,PREPARED FOODS,18.0,0.0
262841,2013-05-28,33.0,PREPARED FOODS,36.0,0.0
262874,2013-05-28,34.0,PREPARED FOODS,34.0,0.0
262907,2013-05-28,35.0,PREPARED FOODS,17.0,0.0
262940,2013-05-28,36.0,PREPARED FOODS,64.139,0.0
262973,2013-05-28,37.0,PREPARED FOODS,104.825,0.0
263006,2013-05-28,38.0,PREPARED FOODS,76.0,0.0
263039,2013-05-28,39.0,PREPARED FOODS,56.0,0.0
263072,2013-05-28,4.0,PREPARED FOODS,46.527,0.0
263105,2013-05-28,40.0,PREPARED FOODS,27.0,0.0
263138,2013-05-28,41.0,PREPARED FOODS,40.791,0.0
263171,2013-05-28,42.0,PREPARED FOODS,0.0,0.0
263204,2013-05-28,43.0,PREPARED FOODS,39.0,0.0
263237,2013-05-28,44.0,PREPARED FOODS,341.06702,0.0
263270,2013-05-28,45.0,PREPARED FOODS,254.37,0.0
263303,2013-05-28,46.0,PREPARED FOODS,116.289,0.0
263336,2013-05-28,47.0,PREPARED FOODS,189.827,0.0
263369,2013-05-28,48.0,PREPARED FOODS,65.884,0.0
263402,2013-05-28,49.0,PREPARED FOODS,126.0,0.0
263435,2013-05-28,5.0,PREPARED FOODS,80.0,0.0
263468,2013-05-28,50.0,PREPARED FOODS,120.358,0.0
263501,2013-05-28,51.0,PREPARED FOODS,211.661,0.0
263534,2013-05-28,52.0,PREPARED FOODS,0.0,0.0
263567,2013-05-28,53.0,PREPARED FOODS,0.0,0.0
263600,2013-05-28,54.0,PREPARED FOODS,66.0,0.0
263633,2013-05-28,6.0,PREPARED FOODS,138.284,0.0
263666,2013-05-28,7.0,PREPARED FOODS,163.247,0.0
263699,2013-05-28,8.0,PREPARED FOODS,191.986,0.0
263732,2013-05-28,9.0,PREPARED FOODS,36.0,0.0
263765,2013-05-29,1.0,PREPARED FOODS,73.0,0.0
263798,2013-05-29,10.0,PREPARED FOODS,9.0,0.0
263831,2013-05-29,11.0,PREPARED FOODS,20.0,0.0
263864,2013-05-29,12.0,PREPARED FOODS,7.0,0.0
263897,2013-05-29,13.0,PREPARED FOODS,13.0,0.0
263930,2013-05-29,14.0,PREPARED FOODS,27.0,0.0
263963,2013-05-29,15.0,PREPARED FOODS,22.0,0.0
263996,2013-05-29,16.0,PREPARED FOODS,43.0,0.0
264029,2013-05-29,17.0,PREPARED FOODS,34.0,0.0
264062,2013-05-29,18.0,PREPARED FOODS,30.0,0.0
264095,2013-05-29,19.0,PREPARED FOODS,40.0,0.0
264128,2013-05-29,2.0,PREPARED FOODS,82.123,0.0
264161,2013-05-29,20.0,PREPARED FOODS,0.0,0.0
264194,2013-05-29,21.0,PREPARED FOODS,0.0,0.0
264227,2013-05-29,22.0,PREPARED FOODS,0.0,0.0
264260,2013-05-29,23.0,PREPARED FOODS,44.0,0.0
264293,2013-05-29,24.0,PREPARED FOODS,153.49,0.0
264326,2013-05-29,25.0,PREPARED FOODS,31.853,0.0
264359,2013-05-29,26.0,PREPARED FOODS,7.0,0.0
264392,2013-05-29,27.0,PREPARED FOODS,72.58,0.0
264425,2013-05-29,28.0,PREPARED FOODS,35.786,0.0
264458,2013-05-29,29.0,PREPARED FOODS,0.0,0.0
264491,2013-05-29,3.0,PREPARED FOODS,333.748,0.0
264524,2013-05-29,30.0,PREPARED FOODS,13.0,0.0
264557,2013-05-29,31.0,PREPARED FOODS,23.0,0.0
264590,2013-05-29,32.0,PREPARED FOODS,15.0,0.0
264623,2013-05-29,33.0,PREPARED FOODS,47.0,0.0
264656,2013-05-29,34.0,PREPARED FOODS,38.0,0.0
264689,2013-05-29,35.0,PREPARED FOODS,13.0,0.0
264722,2013-05-29,36.0,PREPARED FOODS,51.555,0.0
264755,2013-05-29,37.0,PREPARED FOODS,138.589,0.0
264788,2013-05-29,38.0,PREPARED FOODS,83.0,0.0
264821,2013-05-29,39.0,PREPARED FOODS,44.0,0.0
264854,2013-05-29,4.0,PREPARED FOODS,53.616,0.0
264887,2013-05-29,40.0,PREPARED FOODS,29.0,0.0
264920,2013-05-29,41.0,PREPARED FOODS,44.0,0.0
264953,2013-05-29,42.0,PREPARED FOODS,0.0,0.0
264986,2013-05-29,43.0,PREPARED FOODS,47.0,0.0
265019,2013-05-29,44.0,PREPARED FOODS,426.096,0.0
265052,2013-05-29,45.0,PREPARED FOODS,246.90799,0.0
265085,2013-05-29,46.0,PREPARED FOODS,114.384,0.0
265118,2013-05-29,47.0,PREPARED FOODS,226.118,0.0
265151,2013-05-29,48.0,PREPARED FOODS,82.731,0.0
265184,2013-05-29,49.0,PREPARED FOODS,116.0,0.0
265217,2013-05-29,5.0,PREPARED FOODS,116.0,0.0
265250,2013-05-29,50.0,PREPARED FOODS,122.535995,0.0
265283,2013-05-29,51.0,PREPARED FOODS,211.214,0.0
265316,2013-05-29,52.0,PREPARED FOODS,0.0,0.0
265349,2013-05-29,53.0,PREPARED FOODS,0.0,0.0
265382,2013-05-29,54.0,PREPARED FOODS,12.0,0.0
265415,2013-05-29,6.0,PREPARED FOODS,119.182,0.0
265448,2013-05-29,7.0,PREPARED FOODS,149.022,0.0
265481,2013-05-29,8.0,PREPARED FOODS,194.353,0.0
265514,2013-05-29,9.0,PREPARED FOODS,42.0,0.0
265547,2013-05-30,1.0,PREPARED FOODS,69.0,0.0
265580,2013-05-30,10.0,PREPARED FOODS,8.0,0.0
265613,2013-05-30,11.0,PREPARED FOODS,23.0,0.0
265646,2013-05-30,12.0,PREPARED FOODS,9.0,0.0
265679,2013-05-30,13.0,PREPARED FOODS,15.0,0.0
265712,2013-05-30,14.0,PREPARED FOODS,26.0,0.0
265745,2013-05-30,15.0,PREPARED FOODS,25.0,0.0
265778,2013-05-30,16.0,PREPARED FOODS,39.0,0.0
265811,2013-05-30,17.0,PREPARED FOODS,39.0,0.0
265844,2013-05-30,18.0,PREPARED FOODS,37.0,0.0
265877,2013-05-30,19.0,PREPARED FOODS,34.0,0.0
265910,2013-05-30,2.0,PREPARED FOODS,58.024002,0.0
265943,2013-05-30,20.0,PREPARED FOODS,0.0,0.0
265976,2013-05-30,21.0,PREPARED FOODS,0.0,0.0
266009,2013-05-30,22.0,PREPARED FOODS,0.0,0.0
266042,2013-05-30,23.0,PREPARED FOODS,45.0,0.0
266075,2013-05-30,24.0,PREPARED FOODS,150.305,0.0
266108,2013-05-30,25.0,PREPARED FOODS,37.0,0.0
266141,2013-05-30,26.0,PREPARED FOODS,15.0,0.0
266174,2013-05-30,27.0,PREPARED FOODS,78.301,0.0
266207,2013-05-30,28.0,PREPARED FOODS,52.382,0.0
266240,2013-05-30,29.0,PREPARED FOODS,0.0,0.0
266273,2013-05-30,3.0,PREPARED FOODS,271.594,0.0
266306,2013-05-30,30.0,PREPARED FOODS,30.0,0.0
266339,2013-05-30,31.0,PREPARED FOODS,43.0,0.0
266372,2013-05-30,32.0,PREPARED FOODS,19.0,0.0
266405,2013-05-30,33.0,PREPARED FOODS,36.0,0.0
266438,2013-05-30,34.0,PREPARED FOODS,48.0,0.0
266471,2013-05-30,35.0,PREPARED FOODS,13.0,0.0
266504,2013-05-30,36.0,PREPARED FOODS,29.612999,0.0
266537,2013-05-30,37.0,PREPARED FOODS,143.884,0.0
266570,2013-05-30,38.0,PREPARED FOODS,103.0,0.0
266603,2013-05-30,39.0,PREPARED FOODS,28.0,0.0
266636,2013-05-30,4.0,PREPARED FOODS,46.17,0.0
266669,2013-05-30,40.0,PREPARED FOODS,29.0,0.0
266702,2013-05-30,41.0,PREPARED FOODS,29.730999,0.0
266735,2013-05-30,42.0,PREPARED FOODS,0.0,0.0
266768,2013-05-30,43.0,PREPARED FOODS,43.0,0.0
266801,2013-05-30,44.0,PREPARED FOODS,329.79498,0.0
266834,2013-05-30,45.0,PREPARED FOODS,191.659,0.0
266867,2013-05-30,46.0,PREPARED FOODS,107.5,0.0
266900,2013-05-30,47.0,PREPARED FOODS,201.399,0.0
266933,2013-05-30,48.0,PREPARED FOODS,49.774002,0.0
266966,2013-05-30,49.0,PREPARED FOODS,113.0,0.0
266999,2013-05-30,5.0,PREPARED FOODS,99.0,0.0
267032,2013-05-30,50.0,PREPARED FOODS,95.909,0.0
267065,2013-05-30,51.0,PREPARED FOODS,176.272,0.0
267098,2013-05-30,52.0,PREPARED FOODS,0.0,0.0
267131,2013-05-30,53.0,PREPARED FOODS,0.0,0.0
267164,2013-05-30,54.0,PREPARED FOODS,67.0,0.0
267197,2013-05-30,6.0,PREPARED FOODS,80.041,0.0
267230,2013-05-30,7.0,PREPARED FOODS,183.634,0.0
267263,2013-05-30,8.0,PREPARED FOODS,185.967,0.0
267296,2013-05-30,9.0,PREPARED FOODS,77.0,0.0
267329,2013-05-31,1.0,PREPARED FOODS,49.0,0.0
267362,2013-05-31,10.0,PREPARED FOODS,8.0,0.0
267395,2013-05-31,11.0,PREPARED FOODS,11.0,0.0
267428,2013-05-31,12.0,PREPARED FOODS,13.0,0.0
267461,2013-05-31,13.0,PREPARED FOODS,3.0,0.0
267494,2013-05-31,14.0,PREPARED FOODS,23.0,0.0
267527,2013-05-31,15.0,PREPARED FOODS,29.0,0.0
267560,2013-05-31,16.0,PREPARED FOODS,35.0,0.0
267593,2013-05-31,17.0,PREPARED FOODS,21.0,0.0
267626,2013-05-31,18.0,PREPARED FOODS,30.0,0.0
267659,2013-05-31,19.0,PREPARED FOODS,13.0,0.0
267692,2013-05-31,2.0,PREPARED FOODS,95.046,0.0
267725,2013-05-31,20.0,PREPARED FOODS,0.0,0.0
267758,2013-05-31,21.0,PREPARED FOODS,0.0,0.0
267791,2013-05-31,22.0,PREPARED FOODS,0.0,0.0
267824,2013-05-31,23.0,PREPARED FOODS,41.0,0.0
267857,2013-05-31,24.0,PREPARED FOODS,167.909,0.0
267890,2013-05-31,25.0,PREPARED FOODS,39.36,0.0
267923,2013-05-31,26.0,PREPARED FOODS,11.0,0.0
267956,2013-05-31,27.0,PREPARED FOODS,97.478,0.0
267989,2013-05-31,28.0,PREPARED FOODS,29.385,0.0
268022,2013-05-31,29.0,PREPARED FOODS,0.0,0.0
268055,2013-05-31,3.0,PREPARED FOODS,269.7,0.0
268088,2013-05-31,30.0,PREPARED FOODS,14.0,0.0
268121,2013-05-31,31.0,PREPARED FOODS,35.0,0.0
268154,2013-05-31,32.0,PREPARED FOODS,8.0,0.0
268187,2013-05-31,33.0,PREPARED FOODS,28.0,0.0
268220,2013-05-31,34.0,PREPARED FOODS,38.0,0.0
268253,2013-05-31,35.0,PREPARED FOODS,8.0,0.0
268286,2013-05-31,36.0,PREPARED FOODS,37.046,0.0
268319,2013-05-31,37.0,PREPARED FOODS,121.033,0.0
268352,2013-05-31,38.0,PREPARED FOODS,85.0,0.0
268385,2013-05-31,39.0,PREPARED FOODS,46.0,0.0
268418,2013-05-31,4.0,PREPARED FOODS,79.512,0.0
268451,2013-05-31,40.0,PREPARED FOODS,23.0,0.0
268484,2013-05-31,41.0,PREPARED FOODS,27.372,0.0
268517,2013-05-31,42.0,PREPARED FOODS,0.0,0.0
268550,2013-05-31,43.0,PREPARED FOODS,41.0,0.0
268583,2013-05-31,44.0,PREPARED FOODS,404.074,0.0
268616,2013-05-31,45.0,PREPARED FOODS,368.113,0.0
268649,2013-05-31,46.0,PREPARED FOODS,112.966,0.0
268682,2013-05-31,47.0,PREPARED FOODS,270.502,0.0
268715,2013-05-31,48.0,PREPARED FOODS,47.058,0.0
268748,2013-05-31,49.0,PREPARED FOODS,224.481,0.0
268781,2013-05-31,5.0,PREPARED FOODS,70.0,0.0
268814,2013-05-31,50.0,PREPARED FOODS,136.743,0.0
268847,2013-05-31,51.0,PREPARED FOODS,193.493,0.0
268880,2013-05-31,52.0,PREPARED FOODS,0.0,0.0
268913,2013-05-31,53.0,PREPARED FOODS,0.0,0.0
268946,2013-05-31,54.0,PREPARED FOODS,29.0,0.0
268979,2013-05-31,6.0,PREPARED FOODS,125.872,0.0
269012,2013-05-31,7.0,PREPARED FOODS,107.971,0.0
269045,2013-05-31,8.0,PREPARED FOODS,257.837,0.0
269078,2013-05-31,9.0,PREPARED FOODS,65.0,0.0
269111,2013-06-01,1.0,PREPARED FOODS,61.0,0.0
269144,2013-06-01,10.0,PREPARED FOODS,15.0,0.0
269177,2013-06-01,11.0,PREPARED FOODS,27.0,0.0
269210,2013-06-01,12.0,PREPARED FOODS,11.0,0.0
269243,2013-06-01,13.0,PREPARED FOODS,17.0,0.0
269276,2013-06-01,14.0,PREPARED FOODS,42.0,0.0
269309,2013-06-01,15.0,PREPARED FOODS,35.0,0.0
269342,2013-06-01,16.0,PREPARED FOODS,47.0,0.0
269375,2013-06-01,17.0,PREPARED FOODS,34.0,0.0
269408,2013-06-01,18.0,PREPARED FOODS,54.0,0.0
269441,2013-06-01,19.0,PREPARED FOODS,34.0,0.0
269474,2013-06-01,2.0,PREPARED FOODS,152.202,0.0
269507,2013-06-01,20.0,PREPARED FOODS,0.0,0.0
269540,2013-06-01,21.0,PREPARED FOODS,0.0,0.0
269573,2013-06-01,22.0,PREPARED FOODS,0.0,0.0
269606,2013-06-01,23.0,PREPARED FOODS,60.0,0.0
269639,2013-06-01,24.0,PREPARED FOODS,215.248,0.0
269672,2013-06-01,25.0,PREPARED FOODS,56.021,0.0
269705,2013-06-01,26.0,PREPARED FOODS,25.0,0.0
269738,2013-06-01,27.0,PREPARED FOODS,100.255,0.0
269771,2013-06-01,28.0,PREPARED FOODS,71.688,0.0
269804,2013-06-01,29.0,PREPARED FOODS,0.0,0.0
269837,2013-06-01,3.0,PREPARED FOODS,508.846,0.0
269870,2013-06-01,30.0,PREPARED FOODS,18.0,0.0
269903,2013-06-01,31.0,PREPARED FOODS,83.0,0.0
269936,2013-06-01,32.0,PREPARED FOODS,18.0,0.0
269969,2013-06-01,33.0,PREPARED FOODS,51.0,0.0
270002,2013-06-01,34.0,PREPARED FOODS,65.0,0.0
270035,2013-06-01,35.0,PREPARED FOODS,15.0,0.0
270068,2013-06-01,36.0,PREPARED FOODS,67.0,0.0
270101,2013-06-01,37.0,PREPARED FOODS,225.385,0.0
270134,2013-06-01,38.0,PREPARED FOODS,117.0,0.0
270167,2013-06-01,39.0,PREPARED FOODS,89.0,0.0
270200,2013-06-01,4.0,PREPARED FOODS,177.041,0.0
270233,2013-06-01,40.0,PREPARED FOODS,60.0,0.0
270266,2013-06-01,41.0,PREPARED FOODS,61.003,0.0
270299,2013-06-01,42.0,PREPARED FOODS,0.0,0.0
270332,2013-06-01,43.0,PREPARED FOODS,55.0,0.0
270365,2013-06-01,44.0,PREPARED FOODS,691.515,0.0
270398,2013-06-01,45.0,PREPARED FOODS,556.769,0.0
270431,2013-06-01,46.0,PREPARED FOODS,325.134,0.0
270464,2013-06-01,47.0,PREPARED FOODS,446.69,0.0
270497,2013-06-01,48.0,PREPARED FOODS,245.741,0.0
270530,2013-06-01,49.0,PREPARED FOODS,308.425,0.0
270563,2013-06-01,5.0,PREPARED FOODS,117.0,0.0
270596,2013-06-01,50.0,PREPARED FOODS,245.688,0.0
270629,2013-06-01,51.0,PREPARED FOODS,294.158,0.0
270662,2013-06-01,52.0,PREPARED FOODS,0.0,0.0
270695,2013-06-01,53.0,PREPARED FOODS,0.0,0.0
270728,2013-06-01,54.0,PREPARED FOODS,56.0,0.0
270761,2013-06-01,6.0,PREPARED FOODS,229.031,0.0
270794,2013-06-01,7.0,PREPARED FOODS,143.075,0.0
270827,2013-06-01,8.0,PREPARED FOODS,318.435,0.0
270860,2013-06-01,9.0,PREPARED FOODS,79.0,0.0
270893,2013-06-02,1.0,PREPARED FOODS,21.0,0.0
270926,2013-06-02,10.0,PREPARED FOODS,30.0,0.0
270959,2013-06-02,11.0,PREPARED FOODS,34.0,0.0
270992,2013-06-02,12.0,PREPARED FOODS,26.0,0.0
271025,2013-06-02,13.0,PREPARED FOODS,20.0,0.0
271058,2013-06-02,14.0,PREPARED FOODS,42.0,0.0
271091,2013-06-02,15.0,PREPARED FOODS,24.0,0.0
271124,2013-06-02,16.0,PREPARED FOODS,73.0,0.0
271157,2013-06-02,17.0,PREPARED FOODS,49.0,0.0
271190,2013-06-02,18.0,PREPARED FOODS,68.0,0.0
271223,2013-06-02,19.0,PREPARED FOODS,56.0,0.0
271256,2013-06-02,2.0,PREPARED FOODS,204.284,0.0
271289,2013-06-02,20.0,PREPARED FOODS,0.0,0.0
271322,2013-06-02,21.0,PREPARED FOODS,0.0,0.0
271355,2013-06-02,22.0,PREPARED FOODS,0.0,0.0
271388,2013-06-02,23.0,PREPARED FOODS,55.0,0.0
271421,2013-06-02,24.0,PREPARED FOODS,185.091,0.0
271454,2013-06-02,25.0,PREPARED FOODS,44.33,0.0
271487,2013-06-02,26.0,PREPARED FOODS,14.0,0.0
271520,2013-06-02,27.0,PREPARED FOODS,162.546,0.0
271553,2013-06-02,28.0,PREPARED FOODS,88.0,0.0
271586,2013-06-02,29.0,PREPARED FOODS,0.0,0.0
271619,2013-06-02,3.0,PREPARED FOODS,524.604,0.0
271652,2013-06-02,30.0,PREPARED FOODS,25.0,0.0
271685,2013-06-02,31.0,PREPARED FOODS,112.0,0.0
271718,2013-06-02,32.0,PREPARED FOODS,22.0,0.0
271751,2013-06-02,33.0,PREPARED FOODS,63.0,0.0
271784,2013-06-02,34.0,PREPARED FOODS,24.0,0.0
271817,2013-06-02,35.0,PREPARED FOODS,23.0,0.0
271850,2013-06-02,36.0,PREPARED FOODS,88.349,0.0
271883,2013-06-02,37.0,PREPARED FOODS,169.192,0.0
271916,2013-06-02,38.0,PREPARED FOODS,128.0,0.0
271949,2013-06-02,39.0,PREPARED FOODS,59.0,0.0
271982,2013-06-02,4.0,PREPARED FOODS,183.437,0.0
272015,2013-06-02,40.0,PREPARED FOODS,23.0,0.0
272048,2013-06-02,41.0,PREPARED FOODS,107.074,0.0
272081,2013-06-02,42.0,PREPARED FOODS,0.0,0.0
272114,2013-06-02,43.0,PREPARED FOODS,59.0,0.0
272147,2013-06-02,44.0,PREPARED FOODS,651.132,0.0
272180,2013-06-02,45.0,PREPARED FOODS,477.366,0.0
272213,2013-06-02,46.0,PREPARED FOODS,354.52698,0.0
272246,2013-06-02,47.0,PREPARED FOODS,490.67798,0.0
272279,2013-06-02,48.0,PREPARED FOODS,248.063,0.0
272312,2013-06-02,49.0,PREPARED FOODS,363.401,0.0
272345,2013-06-02,5.0,PREPARED FOODS,150.0,0.0
272378,2013-06-02,50.0,PREPARED FOODS,265.156,0.0
272411,2013-06-02,51.0,PREPARED FOODS,314.24,0.0
272444,2013-06-02,52.0,PREPARED FOODS,0.0,0.0
272477,2013-06-02,53.0,PREPARED FOODS,0.0,0.0
272510,2013-06-02,54.0,PREPARED FOODS,109.0,0.0
272543,2013-06-02,6.0,PREPARED FOODS,232.659,0.0
272576,2013-06-02,7.0,PREPARED FOODS,163.019,0.0
272609,2013-06-02,8.0,PREPARED FOODS,292.408,0.0
272642,2013-06-02,9.0,PREPARED FOODS,147.0,0.0
272675,2013-06-03,1.0,PREPARED FOODS,63.0,0.0
272708,2013-06-03,10.0,PREPARED FOODS,15.0,0.0
272741,2013-06-03,11.0,PREPARED FOODS,37.0,0.0
272774,2013-06-03,12.0,PREPARED FOODS,26.0,0.0
272807,2013-06-03,13.0,PREPARED FOODS,20.0,0.0
272840,2013-06-03,14.0,PREPARED FOODS,40.0,0.0
272873,2013-06-03,15.0,PREPARED FOODS,13.0,0.0
272906,2013-06-03,16.0,PREPARED FOODS,45.0,0.0
272939,2013-06-03,17.0,PREPARED FOODS,54.0,0.0
272972,2013-06-03,18.0,PREPARED FOODS,58.0,0.0
273005,2013-06-03,19.0,PREPARED FOODS,28.0,0.0
273038,2013-06-03,2.0,PREPARED FOODS,68.0,0.0
273071,2013-06-03,20.0,PREPARED FOODS,0.0,0.0
273104,2013-06-03,21.0,PREPARED FOODS,0.0,0.0
273137,2013-06-03,22.0,PREPARED FOODS,0.0,0.0
273170,2013-06-03,23.0,PREPARED FOODS,32.0,0.0
273203,2013-06-03,24.0,PREPARED FOODS,148.555,0.0
273236,2013-06-03,25.0,PREPARED FOODS,54.545,0.0
273269,2013-06-03,26.0,PREPARED FOODS,24.0,0.0
273302,2013-06-03,27.0,PREPARED FOODS,81.642,0.0
273335,2013-06-03,28.0,PREPARED FOODS,54.683,0.0
273368,2013-06-03,29.0,PREPARED FOODS,0.0,0.0
273401,2013-06-03,3.0,PREPARED FOODS,306.693,0.0
273434,2013-06-03,30.0,PREPARED FOODS,12.0,0.0
273467,2013-06-03,31.0,PREPARED FOODS,71.0,0.0
273500,2013-06-03,32.0,PREPARED FOODS,5.0,0.0
273533,2013-06-03,33.0,PREPARED FOODS,39.0,0.0
273566,2013-06-03,34.0,PREPARED FOODS,41.0,0.0
273599,2013-06-03,35.0,PREPARED FOODS,12.0,0.0
273632,2013-06-03,36.0,PREPARED FOODS,64.976,0.0
273665,2013-06-03,37.0,PREPARED FOODS,149.115,0.0
273698,2013-06-03,38.0,PREPARED FOODS,80.0,0.0
273731,2013-06-03,39.0,PREPARED FOODS,55.0,0.0
273764,2013-06-03,4.0,PREPARED FOODS,74.788,0.0
273797,2013-06-03,40.0,PREPARED FOODS,43.0,0.0
273830,2013-06-03,41.0,PREPARED FOODS,30.737999,0.0
273863,2013-06-03,42.0,PREPARED FOODS,0.0,0.0
273896,2013-06-03,43.0,PREPARED FOODS,48.0,0.0
273929,2013-06-03,44.0,PREPARED FOODS,507.926,0.0
273962,2013-06-03,45.0,PREPARED FOODS,244.27701,0.0
273995,2013-06-03,46.0,PREPARED FOODS,141.57199,0.0
274028,2013-06-03,47.0,PREPARED FOODS,286.057,0.0
274061,2013-06-03,48.0,PREPARED FOODS,124.658005,0.0
274094,2013-06-03,49.0,PREPARED FOODS,234.724,0.0
274127,2013-06-03,5.0,PREPARED FOODS,123.0,0.0
274160,2013-06-03,50.0,PREPARED FOODS,198.43,0.0
274193,2013-06-03,51.0,PREPARED FOODS,220.507,0.0
274226,2013-06-03,52.0,PREPARED FOODS,0.0,0.0
274259,2013-06-03,53.0,PREPARED FOODS,0.0,0.0
274292,2013-06-03,54.0,PREPARED FOODS,52.0,0.0
274325,2013-06-03,6.0,PREPARED FOODS,180.274,0.0
274358,2013-06-03,7.0,PREPARED FOODS,184.426,0.0
274391,2013-06-03,8.0,PREPARED FOODS,214.991,0.0
274424,2013-06-03,9.0,PREPARED FOODS,59.0,0.0
274457,2013-06-04,1.0,PREPARED FOODS,50.0,0.0
274490,2013-06-04,10.0,PREPARED FOODS,10.0,0.0
274523,2013-06-04,11.0,PREPARED FOODS,20.0,0.0
274556,2013-06-04,12.0,PREPARED FOODS,8.0,0.0
274589,2013-06-04,13.0,PREPARED FOODS,16.0,0.0
274622,2013-06-04,14.0,PREPARED FOODS,16.0,0.0
274655,2013-06-04,15.0,PREPARED FOODS,11.0,0.0
274688,2013-06-04,16.0,PREPARED FOODS,42.0,0.0
274721,2013-06-04,17.0,PREPARED FOODS,30.0,0.0
274754,2013-06-04,18.0,PREPARED FOODS,56.0,0.0
274787,2013-06-04,19.0,PREPARED FOODS,22.0,0.0
274820,2013-06-04,2.0,PREPARED FOODS,64.455,0.0
274853,2013-06-04,20.0,PREPARED FOODS,0.0,0.0
274886,2013-06-04,21.0,PREPARED FOODS,0.0,0.0
274919,2013-06-04,22.0,PREPARED FOODS,0.0,0.0
274952,2013-06-04,23.0,PREPARED FOODS,32.0,0.0
274985,2013-06-04,24.0,PREPARED FOODS,172.913,0.0
275018,2013-06-04,25.0,PREPARED FOODS,41.349,0.0
275051,2013-06-04,26.0,PREPARED FOODS,23.0,0.0
